site_no,Year,ROCK_NAME,ROCK_TYPE,AQ_NAME,AQ_CODE
USGS-335206117481101,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-335224117332101,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-335224117351101,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-335416100502101,2000,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110
USGS-335449100513101,2000,NA,999,Other rocks,999
USGS-335835117221501,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-335911117025501,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-335924117412201,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340025117301101,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340033117204001,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340103117312601,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340105117031601,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340210100184901,2000,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110
USGS-340253117002701,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340303117434701,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340320117313801,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340333117431001,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340336117374201,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340345101531801,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-340406098160701,2000,NA,999,Other rocks,999
USGS-340406117351701,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340408117165301,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340408117165302,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340408117165303,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340408117165304,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340423117155201,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340426117092701,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340427102302801,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-340437117170301,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340438117162301,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340439117173902,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340439117173904,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340439117173905,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340439117173907,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340444117205401,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340451099224401,2000,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110
USGS-340503117104102,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340503117104103,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340503117104104,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340503117104105,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340541117074401,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340541117074402,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340546117212501,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340623117104001,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340649117260701,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340703117421901,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340717117194601,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340830117355101,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-340904117221001,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-341018117253201,2000,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-341032101423801,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-341116101574601,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-341229102435401,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-341418102243401,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-341523099305701,2000,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110
USGS-341848099222501,2000,NA,999,Other rocks,999
USGS-341919101035201,2000,NA,999,Other rocks,999
USGS-342109100570301,2000,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110
USGS-342841101155301,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-343046101463701,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-343530086213801,2000,NA,999,Other rocks,999
USGS-343613086441701,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-343836086562901,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-343919087182201,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344036087320901,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344124086531401,2000,NA,999,Other rocks,999
USGS-344127087212001,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344131087335201,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344154087171201,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344234100431601,2000,NA,999,Other rocks,999
USGS-344343087220101,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344348086493401,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344407086273401,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344553086591301,2000,NA,999,Other rocks,999
USGS-344615086272201,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-344910100360401,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-345112086313401,2000,NA,999,Other rocks,999
USGS-345222086303301,2000,NA,999,Other rocks,999
USGS-345247086415001,2000,NA,999,Other rocks,999
USGS-345539086241301,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-345658100155501,2000,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110
USGS-345822086254001,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-345912086243901,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-350112086512301,2000,NA,999,Other rocks,999
USGS-350203086391701,2000,NA,999,Other rocks,999
USGS-350224102020301,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-350254100535501,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-350333086583101,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-350603087005501,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-350607102103401,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-350709086120701,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-350941086395801,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-351011086562001,2000,NA,999,Other rocks,999
USGS-351024101334401,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-351118086051801,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-351402086253501,2000,NA,999,Other rocks,999
USGS-351428100352601,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-351449087061301,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-351450086562001,2000,NA,999,Other rocks,999
USGS-351459085555901,2000,NA,999,Other rocks,999
USGS-351506098284001,2000,Sandstone aquifers,300,Rush Springs aquifer,305
USGS-351545098285701,2000,Sandstone aquifers,300,Rush Springs aquifer,305
USGS-351601086442101,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-351636086141301,2000,NA,999,Other rocks,999
USGS-351646086040701,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-351800087070301,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-351837086412801,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-352259086413101,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-352334086304601,2000,NA,999,Other rocks,999
USGS-352338086475801,2000,NA,999,Other rocks,999
USGS-352458086034702,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-352627086002601,2000,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-352709100182901,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-352751086310501,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-352807086435601,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-352808086572801,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353034086494401,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353211086271201,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353215100261201,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-353217087144901,2000,NA,999,Other rocks,999
USGS-353341086074501,2000,NA,999,Other rocks,999
USGS-353411086444001,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353423086170801,2000,NA,999,Other rocks,999
USGS-353517086251101,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353704086323901,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353704101343701,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-353734086423301,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353829087122501,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-353855086342901,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-354014086093401,2000,NA,999,Other rocks,999
USGS-354152086531901,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-354206087013401,2000,NA,999,Other rocks,999
USGS-354334086541601,2000,Carbonate-rock aquifers,400,Ordovician aquifers,411
USGS-354341096595701,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-354454097073001,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355502097012501,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355512097010001,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355541097024501,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355612096592101,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355656096575001,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355712096574601,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355725096565601,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-355729096582601,2000,Sandstone aquifers,300,Central Oklahoma aquifer,306
USGS-360159103044401,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-361745094234902,2000,Carbonate-rock aquifers,400,Ozark Plateaus aquifer system,405
USGS-363107119372201,2000,Unconsolidated sand and gravel aquifers,100,Central Valley aquifer system,106
USGS-363418119384201,2000,Unconsolidated sand and gravel aquifers,100,Central Valley aquifer system,106
USGS-363518101515101,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-363645119420901,2000,Unconsolidated sand and gravel aquifers,100,Central Valley aquifer system,106
USGS-363806119345301,2000,Unconsolidated sand and gravel aquifers,100,Central Valley aquifer system,106
USGS-363928119401701,2000,Unconsolidated sand and gravel aquifers,100,Central Valley aquifer system,106
USGS-364846102161201,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-365015100441801,2000,NA,999,Other rocks,999
USGS-365029100433601,2000,NA,999,Other rocks,999
USGS-365030100452801,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-365059100434001,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-370033100534204,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-370130101180904,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-370941101540001,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-371303102003001,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-371512089110601,2000,Carbonate-rock aquifers,400,Ozark Plateaus aquifer system,405
USGS-371728101311401,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-371856089081801,2000,Carbonate-rock aquifers,400,Ozark Plateaus aquifer system,405
USGS-371909101413101,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-372511100155601,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-372849106090201,2000,Unconsolidated sand and gravel aquifers,100,Rio Grande aquifer system,102
USGS-373234099430201,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-373240097200101,2000,NA,999,Other rocks,999
USGS-373346100005701,2000,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-373443097185501,2000,NA,999,Other rocks,999
USGS-373553097205401,2000,NA,999,Other rocks,999
USGS-373613097195701,2000,NA,999,Other rocks,999
USGS-373637097213301,2000,NA,999,Other rocks,999
USGS-373705097185901,2000,NA,999,Other rocks,999
