"huc8","combined"
"04290005","c(""Other rocks"", ""New York sandstone aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""Other rocks"")"
"04300104","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York sandstone aquifers"")"
"04300106","c(""Other rocks"", ""New York sandstone aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York sandstone aquifers"")"
"04300101","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"")"
"04300109","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York sandstone aquifers"", ""New York and New England carbonate-rock aquifers"")"
"04300102","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers""
)"
"04300103","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"")"
"04300105","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"")"
"04300107","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"")"
"04300202","Other rocks"
"04300201","c(""Other rocks"", ""New York sandstone aquifers"", ""New York and New England carbonate-rock aquifers"")"
"04300108","c(""Other rocks"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York sandstone aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", 
""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York sandstone aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", 
""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"", ""New York and New England carbonate-rock aquifers"")"
"04320000","NA"
"04330000","NA"
"05010003","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05010004","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05010002","Other rocks"
"05010005","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05010006","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05010007","c(""Mississippian aquifers"", ""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"05010008","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"05010009","Pennsylvanian aquifers"
"05010001","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05020004","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05020006","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05020002","Pennsylvanian aquifers"
"05020005","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"05020001","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Pennsylvanian aquifers"")"
"05020003","Pennsylvanian aquifers"
"05030103","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05030102","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05030105","Pennsylvanian aquifers"
"05030104","Pennsylvanian aquifers"
"05030101","Pennsylvanian aquifers"
"05030106","Pennsylvanian aquifers"
"05030204","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05030201","Pennsylvanian aquifers"
"05030202","Pennsylvanian aquifers"
"05030203","Pennsylvanian aquifers"
"05040003","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05040001","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05040002","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05040004","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05040005","Pennsylvanian aquifers"
"05040006","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05050001","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"05050008","Pennsylvanian aquifers"
"05050002","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"05050003","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"05050004","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05050005","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05050006","Pennsylvanian aquifers"
"05050007","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Other rocks"")"
"05050009","Pennsylvanian aquifers"
"05060001","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05060002","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05060003","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05070203","Pennsylvanian aquifers"
"05070204","Pennsylvanian aquifers"
"05070202","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"05070101","Pennsylvanian aquifers"
"05070102","Pennsylvanian aquifers"
"05070201","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"05080001","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Silurian-Devonian aquifers"", ""Silurian-Devonian aquifers"")"
"05080002","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05080003","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Silurian-Devonian aquifers"")"
"05090102","Pennsylvanian aquifers"
"05090202","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05090203","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05090101","Pennsylvanian aquifers"
"05090104","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05090103","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Pennsylvanian aquifers"")"
"05090201","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Ordovician aquifers"", ""Pennsylvanian aquifers"")"
"05100204","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05100205","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"", ""Ordovician aquifers"")"
"05100101","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Ordovician aquifers"")"
"05100102","c(""Other rocks"", ""Ordovician aquifers"", ""Ordovician aquifers"")"
"05100201","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"05100202","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"05100203","Pennsylvanian aquifers"
"05110003","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05110005","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"05110006","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"05110001","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"05110002","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Silurian-Devonian aquifers"", ""Silurian-Devonian aquifers"")"
"05110004","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"05120208","c(""Other rocks"", ""Mississippian aquifers"")"
"05120209","c(""Other rocks"", ""Mississippian aquifers"")"
"05120109","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05120108","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05120106","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Other rocks"", ""Other rocks"")"
"05120101","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05120104","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"05120103","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05120201","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05120205","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Silurian-Devonian aquifers"")"
"05120206","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05120114","Other rocks"
"05120113","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"05120207","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05120105","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"05120107","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Other rocks"")"
"05120110","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05120202","c(""Other rocks"", ""Mississippian aquifers"")"
"05120203","c(""Other rocks"", ""Mississippian aquifers"")"
"05120204","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05120111","Other rocks"
"05120115","Other rocks"
"05120102","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"05120112","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"", ""Silurian-Devonian aquifers"")"
"05130106","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Ordovician aquifers"")"
"05130107","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"05130108","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"", ""Ordovician aquifers"", ""Valley and Ridge aquifers"")"
"05130201","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"05130202","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"05130203","c(""Other rocks"", ""Ordovician aquifers"")"
"05130204","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"05130104","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"", ""Other rocks"")"
"05130105","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"05130205","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"", ""Other rocks"")"
"05130206","c(""Other rocks"", ""Mississippian aquifers"")"
"05130102","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"05130103","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"05130101","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"05140102","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"", ""Ordovician aquifers"")"
"05140104","c(""Other rocks"", ""Mississippian aquifers"")"
"05140201","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"05140202","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"05140204","Other rocks"
"05140101","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"05140103","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"", ""Ordovician aquifers"")"
"05140205","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"05140203","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Southeastern Coastal Plain aquifer system"")"
"05140206","c(""Other rocks"", ""Mississippian aquifers"", ""Ozark Plateaus aquifer system"", ""Southeastern Coastal Plain aquifer system"", ""Other rocks"", ""Other rocks"", ""Mississippi River Valley alluvial aquifer"", ""Mississippi embayment aquifer system"")"
"06010107","c(""Valley and Ridge aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"06010201","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"")"
"06010207","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"06010208","c(""Pennsylvanian aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge aquifers"")"
"06010205","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Valley and Ridge carbonate-rock aquifers"", 
""Valley and Ridge aquifers"")"
