"huc10","combined"
"1803000605","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000602","Other rocks"
"1803000603","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000604","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000606","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000607","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000608","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000703","Other rocks"
"1803000704","Other rocks"
"1803000705","Other rocks"
"1803000706","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000707","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000708","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000709","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000910","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000907","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000909","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001005","Other rocks"
"1803001008","Other rocks"
"1803000609","Central Valley aquifer system"
"1803000610","Central Valley aquifer system"
"1803000701","Other rocks"
"1803000702","Other rocks"
"1803000710","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000711","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000712","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000713","Central Valley aquifer system"
"1803000308","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000309","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000310","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000311","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000312","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000315","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"")"
"1803000316","Central Valley aquifer system"
"1803000401","Other rocks"
"1803000404","Central Valley aquifer system"
"1803000502","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000503","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000504","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000505","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000506","Central Valley aquifer system"
"1803000508","Central Valley aquifer system"
"1803000509","Central Valley aquifer system"
"1803000601","Other rocks"
"1803001204","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001205","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001206","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001208","Central Valley aquifer system"
"1803001209","Central Valley aquifer system"
"1803000903","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000714","Central Valley aquifer system"
"1803000901","Central Valley aquifer system"
"1803000902","Central Valley aquifer system"
"1803000904","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000905","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000906","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000908","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001001","Other rocks"
"1803001002","Other rocks"
"1803001003","Other rocks"
"1803001004","Other rocks"
"1803001006","Other rocks"
"1803001007","Other rocks"
"1803001201","Other rocks"
"1803001202","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001203","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001207","Central Valley aquifer system"
"1803001210","Central Valley aquifer system"
"1803001211","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001212","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001213","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"")"
"1803001214","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"")"
"1803001215","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001216","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001217","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001218","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803001219","Central Valley aquifer system"
"1803001220","Central Valley aquifer system"
"1803001221","Central Valley aquifer system"
"1803001222","Central Valley aquifer system"
"1803001223","Central Valley aquifer system"
"1803001224","Central Valley aquifer system"
"1803000507","Central Valley aquifer system"
"1804000612","Other rocks"
"1804000904","Other rocks"
"1804000901","Other rocks"
"1804000913","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000914","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001001","Other rocks"
"1804001002","Other rocks"
"1804001003","Other rocks"
"1804001004","Other rocks"
"1804001005","Other rocks"
"1804001006","Other rocks"
"1804001007","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001101","Other rocks"
"1804001102","Other rocks"
"1804001103","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001201","Other rocks"
"1804000108","Central Valley aquifer system"
"1804000120","c(""Central Valley aquifer system"", ""Other rocks"")"
"1804001210","Central Valley aquifer system"
"1804000101","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000103","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000609","Other rocks"
"1804000610","Other rocks"
"1804001404","c(""Other rocks"", ""Central Valley aquifer system"", ""Other rocks"")"
"1804000902","Other rocks"
"1804000903","Other rocks"
"1804000801","Other rocks"
"1804000802","Other rocks"
"1804000803","Other rocks"
"1804000804","Other rocks"
"1804000805","Other rocks"
"1804000806","Other rocks"
"1804000807","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000808","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000909","Other rocks"
"1804000910","Other rocks"
"1804000911","Other rocks"
"1804000912","Other rocks"
"1804000907","Other rocks"
"1804000905","Other rocks"
"1804000906","Other rocks"
"1804000908","Other rocks"
"1804001402","c(""Other rocks"", ""Central Valley aquifer system"", ""Other rocks"")"
"1804001403","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804005104","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804005101","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804005102","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804005103","Central Valley aquifer system"
"1804001205","Other rocks"
"1804001202","Other rocks"
"1804001203","Other rocks"
"1804001204","Other rocks"
"1804001206","Other rocks"
"1804001207","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001208","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001209","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001211","Central Valley aquifer system"
"1804001301","Other rocks"
"1804001302","Other rocks"
"1804001303","Other rocks"
"1804001304","Other rocks"
"1804001305","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001306","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001307","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804001308","Central Valley aquifer system"
"1804001401","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000114","Central Valley aquifer system"
"1804000115","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000116","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000117","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000118","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000119","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000121","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000201","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000202","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000302","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000306","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"")"
"1804000307","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000308","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000309","c(""Other rocks"", ""Central Valley aquifer system"", ""Other rocks"")"
"1804000601","Other rocks"
"1804000602","Other rocks"
"1804000603","Other rocks"
"1804000604","Other rocks"
"1804000605","Other rocks"
"1804000606","Other rocks"
"1804000607","Other rocks"
"1804000608","Other rocks"
"1804000702","Other rocks"
"1804000611","Other rocks"
"1804000613","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000701","Other rocks"
"1804000703","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000704","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000705","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000105","Other rocks"
"1804000102","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000104","c(""Other rocks"", ""Central Valley aquifer system"", ""Other rocks"")"
"1804000106","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000107","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000109","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000110","Other rocks"
"1804000111","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000112","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000113","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000301","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000203","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000204","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000205","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000303","Central Valley aquifer system"
"1804000304","c(""Other rocks"", ""Central Valley aquifer system"")"
"1804000305","Central Valley aquifer system"
"1805000409","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1805000101","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"", ""Other rocks"")"
"1805000602","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1805000603","Other rocks"
"1805000410","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1805000102","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"")"
"1805000103","c(""Other rocks"", ""Central Valley aquifer system"")"
"1805000104","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1805000201","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000202","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"")"
"1805000301","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000302","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000402","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000303","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000304","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000401","Other rocks"
"1805000403","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000404","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000405","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000406","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1805000407","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000408","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000506","c(""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1805000601","Other rocks"
"1805000203","c(""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1805000204","c(""California Coastal Basin aquifers"", ""Other rocks"")"
"1805000205","c(""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1805000207","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000206","c(""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1805000501","Other rocks"
"1805000502","c(""California Coastal Basin aquifers"", ""Other rocks"")"
"1805000503","c(""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1805000504","c(""Other rocks"", ""Other rocks"")"
"1805000505","Other rocks"
"1805000208","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""California Coastal Basin aquifers"")"
"1805000209","c(""Other rocks"", ""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1805000210","c(""Other rocks"", ""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1806000901","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"")"
"1806000301","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000701","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000201","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000202","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000203","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000204","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000205","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000206","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000207","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000208","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000302","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000401","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000402","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000403","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000404","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000501","Other rocks"
"1806000502","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000503","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000507","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000504","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000505","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000506","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000508","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000509","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000510","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000511","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000512","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000513","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000514","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000515","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000601","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000602","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000603","Other rocks"
"1806000604","Other rocks"
"1806000605","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000606","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1806000607","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1806000702","c(""Other rocks"", ""California Coastal Basin aquifers"")"
